Platillo,Filtro,Ecualizacion,Comparacion,Version,Nota_Lineal,Nota_Exponencial
Parmentier,Original,CLAHE,feo,3,7.9101358228232765,8.338202704350376
Parmentier,Original,Normal,bueno,4,7.959860255831419,8.400673217043515
Parmentier,Original,Normal,malo,4,8.382747750279215,8.665036096370143
Parmentier,Original,Normal,feo,4,8.185108843674962,8.651096424607308
Parmentier,Original,CLAHE,bueno,4,7.848446031617789,8.34743314228033
Parmentier,Original,CLAHE,malo,4,8.013034108252732,8.434336943974715
Parmentier,Original,CLAHE,feo,4,7.934941382512992,8.38559307926376
Parmentier,Filter_Normalized,Normal,bueno,1,7.873021622222209,8.31689996400989
Parmentier,Filter_Normalized,Normal,malo,1,8.271693589884794,8.631791661421808
Parmentier,Filter_Normalized,Normal,feo,1,8.222467532912535,8.686229085745524
Parmentier,Filter_Normalized,CLAHE,bueno,1,7.53574980388027,8.071780026694867
Parmentier,Filter_Normalized,CLAHE,malo,1,7.99813592718746,8.487950532603945
Parmentier,Filter_Normalized,CLAHE,feo,1,8.055437488333755,8.459891887294571
Parmentier,Filter_Normalized,Normal,bueno,3,7.806075565803177,8.281880614686777
Parmentier,Filter_Normalized,Normal,malo,3,8.327244352227392,8.626777786718582
Parmentier,Filter_Normalized,Normal,feo,3,8.130690304207302,8.626708528963075
Parmentier,Filter_Normalized,CLAHE,bueno,3,7.328963176470744,7.941695502690676
Parmentier,Filter_Normalized,CLAHE,malo,3,7.95731192430971,8.4804577476861
Parmentier,Filter_Normalized,CLAHE,feo,3,8.081075225630034,8.457657493401033
Parmentier,Filter_Normalized,Normal,bueno,4,7.838881835257379,8.353540653172328
Parmentier,Filter_Normalized,Normal,malo,4,8.459391516217597,8.706339498990559
Parmentier,Filter_Normalized,Normal,feo,4,8.246682532875376,8.680695310554384
Parmentier,Filter_Normalized,CLAHE,bueno,4,7.248975266754799,7.967014758601167
Parmentier,Filter_Normalized,CLAHE,malo,4,8.175081545462774,8.558515416418073
Parmentier,Filter_Normalized,CLAHE,feo,4,8.0641823456582,8.49449836391549
Omelette,Filter_Normalized,Normal,bueno,1,8.49713966126302,9.079845984667479
Omelette,Filter_Normalized,Normal,malo,1,8.024329803650584,8.78852116085412
Omelette,Filter_Normalized,Normal,feo,1,7.533956187812549,8.318401450402101
Omelette,Filter_Normalized,CLAHE,bueno,1,8.105776612930415,8.774882086017586
Omelette,Filter_Normalized,CLAHE,malo,1,7.5141320113804735,8.287850059801421
Omelette,Filter_Normalized,CLAHE,feo,1,7.155954752174334,7.947598421748612
Omelette,Filter_Normalized,Normal,bueno,3,8.242554569791828,8.982799766556724
Omelette,Filter_Normalized,Normal,malo,3,7.8430682985049955,8.643603271307052
Omelette,Filter_Normalized,Normal,feo,3,7.420647894046747,8.21747598649732
Omelette,Filter_Normalized,CLAHE,bueno,3,7.937496219092246,8.692173679176253
Omelette,Filter_Normalized,CLAHE,malo,3,7.461877778899346,8.269580554172748
Omelette,Filter_Normalized,CLAHE,feo,3,7.173988313374726,7.976832801517855
Omelette,Filter_Normalized,Normal,bueno,4,8.307075631681641,9.021713064425251
Omelette,Filter_Normalized,Normal,malo,4,7.905634638043091,8.68948414277859
Omelette,Filter_Normalized,Normal,feo,4,7.476682205634012,8.27753956864924
Omelette,Filter_Normalized,CLAHE,bueno,4,7.908457101021384,8.671992945114223
Omelette,Filter_Normalized,CLAHE,malo,4,7.400162754454639,8.197384159244256
Omelette,Filter_Normalized,CLAHE,feo,4,7.167275636841864,7.9588298758000455
Pollo_Relleno,Filter_Normalized,Normal,bueno,1,7.455648058541481,8.161379704449121
Pollo_Relleno,Filter_Normalized,Normal,malo,1,7.040072315523446,7.808152127392988
Pollo_Relleno,Filter_Normalized,Normal,feo,1,6.826444756270058,7.3005054615785046
Pollo_Relleno,Filter_Normalized,CLAHE,bueno,1,6.9381317037516155,7.613546801779589
